   361	    2.66718E+01
   362	    2.56157E+01
   363	    2.33150E+01
   364	    2.49914E+01
   365	    3.00037E+01
   366	    2.49911E+01
   367	    2.69990E+01
   368	    2.35787E+01
   369	    2.48137E+01
   370	    2.25159E+01
   371	    2.27566E+01
   372	    2.09527E+01
   373	    1.45453E+01
   374	    1.71942E+01
   375	    1.57933E+01
   376	    1.08269E+01
   377	    1.13873E+01
   378	    1.10413E+01
   379	    9.33777E+00
   380	    7.93919E+00
   381	    1.05443E+01
   382	    8.48301E+00
   383	    4.99330E+00
   384	    8.98711E+00
   385	    6.87997E+00
   386	    5.44678E+00
   387	    8.91569E+00
   388	    7.72741E+00
   389	    4.98757E+00
   390	    7.49918E+00
   391	    8.08193E+00
   392	    5.99027E+00
   393	    6.98911E+00
   394	    9.00311E+00
   395	    9.55472E+00
   396	    6.17874E+00
   397	    8.40418E+00
   398	    1.12835E+01
   399	    6.71274E+00
   400	    1.03382E+01
   401	    1.48376E+01
   402	    7.85975E+00
   403	    1.09383E+01
   404	    1.64149E+01
   405	    1.18519E+01
   406	    1.32256E+01
   407	    1.57734E+01
   408	    2.03947E+01
   409	    1.28858E+01
   410	    1.91063E+01
   411	    2.13342E+01
   412	    1.71829E+01
   413	    2.28306E+01
   414	    2.63953E+01
   415	    2.26310E+01
   416	    3.47630E+01
   417	    3.04471E+01
   418	    2.84647E+01
   419	    3.75289E+01
   420	    2.96577E+01
   421	    3.69925E+01
   422	    3.16348E+01
   423	    3.22820E+01
   424	    4.38744E+01
   425	    2.93953E+01
